Rule Id;Violation Kind;Violating Unit;Violation Label;First Unit;Second Unit
ADR13;DRIFT;org.apache.hadoop.hbase.codec.CellCodecWithTags;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.hadoop.hbase.codec.KeyValueCodecWithTags;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.hadoop.hbase.codec.KeyValueCodecWithTags$KeyValueDecoder;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.hadoop.hbase.codec.CodecException;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.hadoop.hbase.types.RawShort;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.hadoop.hbase.NamespaceDescriptor;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.hadoop.hbase.util.ExceptionUtil;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.hadoop.hbase.io.encoding.DiffKeyDeltaEncoder$DiffSeekerState;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.hadoop.hbase.util.PrettyPrinter;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.hadoop.hbase.util.Bytes$LexicographicalComparerHolder;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.hadoop.hbase.util.AbstractByteRange;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.hadoop.hbase.util.Bytes$ByteArrayComparator;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.hadoop.hbase.codec.CellCodec$CellEncoder;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.hadoop.hbase.util.ReadOnlyByteRangeException;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.hadoop.hbase.BaseConfigurable;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.hadoop.hbase.util.ConcurrentIndex$DefaultValueSetFactory;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.hadoop.hbase.util.ReflectionUtils;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.hadoop.hbase.util.VersionInfo;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.hadoop.hbase.util.Base64;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.hadoop.hbase.io.util.LRUDictionary;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.hadoop.hbase.util.Counter;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.hadoop.hbase.CellComparator$RowComparator;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.hadoop.hbase.codec.BaseEncoder;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.hadoop.hbase.util.ClassLoaderBase;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.hadoop.hbase.types.OrderedInt8;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.hadoop.hbase.io.hfile.HFileContext;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.hadoop.hbase.util.Addressing;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.hadoop.hbase.util.Classes;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.hadoop.hbase.util.Counter$Cell;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR16;DRIFT;org.apache.hadoop.hbase.util.Methods;NoM > 10;none;none
ADR16;DRIFT;org.apache.hadoop.hbase.codec.KeyValueCodec$KeyValueEncoder;NoM > 10;none;none
ADR16;DRIFT;org.apache.hadoop.hbase.security.User$SecureHadoopUser;NoM > 10;none;none
ADR16;DRIFT;org.apache.hadoop.hbase.util.Counter$IndexHolder;NoM > 10;none;none
ADR16;DRIFT;org.apache.hadoop.hbase.security.UserProvider;NoM > 10;none;none
ADR16;DRIFT;org.apache.hadoop.hbase.types.OrderedInt64;NoM > 10;none;none
ADR16;DRIFT;org.apache.hadoop.hbase.util.test.LoadTestKVGenerator;NoM > 10;none;none
ADR16;DRIFT;org.apache.hadoop.hbase.types.TerminatedWrapper;NoM > 10;none;none
ADR16;DRIFT;org.apache.hadoop.hbase.CompoundConfiguration$ImmutableConfWrapper;NoM > 10;none;none
ADR16;DRIFT;org.apache.hadoop.hbase.trace.HBaseHTraceConfiguration;NoM > 10;none;none
ADR16;DRIFT;org.apache.hadoop.hbase.types.RawBytesTerminated;NoM > 10;none;none
ADR16;DRIFT;org.apache.hadoop.hbase.types.StructBuilder;NoM > 10;none;none
ADR16;DRIFT;org.apache.hadoop.hbase.util.RetryCounter$BackoffPolicy;NoM > 10;none;none
ADR16;DRIFT;org.apache.hadoop.hbase.util.RetryCounterFactory;NoM > 10;none;none
ADR16;DRIFT;org.apache.hadoop.hbase.util.MD5Hash;NoM > 10;none;none
ADR16;DRIFT;org.apache.hadoop.hbase.io.encoding.CompressionState;NoM > 10;none;none
ADR16;DRIFT;org.apache.hadoop.hbase.util.ConcurrentIndex;NoM > 10;none;none
ADR16;DRIFT;org.apache.hadoop.hbase.util.KeyLocker$KeyLock;NoM > 10;none;none
ADR16;DRIFT;org.apache.hadoop.hbase.util.IncrementingEnvironmentEdge;NoM > 10;none;none
ADR16;DRIFT;org.apache.hadoop.hbase.io.compress.ReusableStreamGzipCodec$ReusableGzipOutputStream$ResetableGZIPOutputStream;NoM > 10;none;none
ADR16;DRIFT;org.apache.hadoop.hbase.util.Base64$Base64OutputStream;NoM > 10;none;none
